Item Name,EnchantLevel,EnchantRatio,BreakRatio,MinDowngrade,MaxDowngrade,Gold
Cinder Mecha Glove,8,40.0,25.0,0,2,4
Cinder Mecha Glove,9,35.0,25.0,0,2,5
Cinder Mecha Glove,10,30.0,25.0,1,2,8
Cinder Mecha Glove,11,25.0,25.0,1,2,13
Cinder Mecha Glove,12,20.0,25.0,1,2,20
Cinder Mecha Glove,13,15.0,25.0,1,2,34
Cinder Mecha Glove,14,5.0,25.0,1,2,51
Cinder Mecha Glove,15,1.0,25.0,1,2,85
Cinder Mitten,1,100.0,0.0,0,0,0
Cinder Mitten,2,100.0,0.0,0,0,0
Cinder Mitten,3,100.0,0.0,0,0,0
Cinder Mitten,4,100.0,0.0,0,0,0
Cinder Mitten,5,100.0,0.0,0,0,0
Cinder Mitten,6,100.0,0.0,0,0,0
Cinder Mitten,7,45.0,25.0,0,1,0
Cinder Mitten,8,40.0,25.0,0,2,0
Cinder Mitten,9,35.0,25.0,0,2,1
Cinder Mitten,10,30.0,25.0,1,2,1
Cinder Mitten,11,25.0,25.0,1,2,2
Cinder Mitten,12,20.0,25.0,1,2,4
Cinder Mitten,13,15.0,25.0,1,2,6
Cinder Mitten,14,5.0,25.0,1,2,10
Cinder Mitten,15,1.0,25.0,1,2,17
Cinder Muff,1,100.0,0.0,0,0,0
Cinder Muff,2,100.0,0.0,0,0,0
Cinder Muff,3,100.0,0.0,0,0,0
Cinder Muff,4,100.0,0.0,0,0,0
Cinder Muff,5,100.0,0.0,0,0,0
Cinder Muff,6,100.0,0.0,0,0,0
Cinder Muff,7,45.0,25.0,0,1,0
Cinder Muff,8,40.0,25.0,0,2,0
Cinder Muff,9,35.0,25.0,0,2,1
Cinder Muff,10,30.0,25.0,1,2,1
Cinder Muff,11,25.0,25.0,1,2,2
Cinder Muff,12,20.0,25.0,1,2,4
Cinder Muff,13,15.0,25.0,1,2,6
Cinder Muff,14,5.0,25.0,1,2,10
Cinder Muff,15,1.0,25.0,1,2,17
Cinder Onesie,1,100.0,0.0,0,0,1
Cinder Onesie,2,100.0,0.0,0,0,1
Cinder Onesie,3,100.0,0.0,0,0,1
Cinder Onesie,4,100.0,0.0,0,0,2
Cinder Onesie,5,100.0,0.0,0,0,2
Cinder Onesie,6,100.0,0.0,0,0,2
Cinder Onesie,7,45.0,25.0,0,1,3
Cinder Onesie,8,40.0,25.0,0,2,3
Cinder Onesie,9,35.0,25.0,0,2,3
Cinder Onesie,10,30.0,25.0,1,2,6
Cinder Onesie,11,25.0,25.0,1,2,9
Cinder Onesie,12,20.0,25.0,1,2,14
Cinder Onesie,13,15.0,25.0,1,2,24
Cinder Onesie,14,5.0,25.0,1,2,36
Cinder Onesie,15,1.0,25.0,1,2,60
Cinder Orb,1,100.0,0.0,0,0,3
Cinder Orb,2,100.0,0.0,0,0,4
Cinder Orb,3,100.0,0.0,0,0,5
Cinder Orb,4,100.0,0.0,0,0,6
Cinder Orb,5,100.0,0.0,0,0,6
Cinder Orb,6,100.0,0.0,0,0,7
Cinder Orb,7,45.0,25.0,0,1,8
Cinder Orb,8,40.0,25.0,0,2,9
Cinder Orb,9,35.0,25.0,0,2,10
Cinder Orb,10,30.0,25.0,1,2,17
Cinder Orb,11,25.0,25.0,1,2,27
Cinder Orb,12,20.0,25.0,1,2,41
Cinder Orb,13,15.0,25.0,1,2,68
Cinder Orb,14,5.0,25.0,1,2,102
Cinder Orb,15,1.0,25.0,1,2,171
Cinder Orni,1,100.0,0.0,0,0,0
Cinder Orni,2,100.0,0.0,0,0,0
Cinder Orni,3,100.0,0.0,0,0,0
Cinder Orni,4,100.0,0.0,0,0,1
Cinder Orni,5,100.0,0.0,0,0,1
Cinder Orni,6,100.0,0.0,0,0,1
Cinder Orni,7,45.0,25.0,0,1,1
Cinder Orni,8,40.0,25.0,0,2,1
Cinder Orni,9,35.0,25.0,0,2,1
Cinder Orni,10,30.0,25.0,1,2,3
Cinder Orni,11,25.0,25.0,1,2,4
Cinder Orni,12,20.0,25.0,1,2,7
Cinder Orni,13,15.0,25.0,1,2,12
Cinder Orni,14,5.0,25.0,1,2,18
Cinder Orni,15,1.0,25.0,1,2,30
Cinder Pants,1,100.0,0.0,0,0,0
Cinder Pants,2,100.0,0.0,0,0,1
Cinder Pants,3,100.0,0.0,0,0,1
Cinder Pants,4,100.0,0.0,0,0,1
Cinder Pants,5,100.0,0.0,0,0,1
Cinder Pants,6,100.0,0.0,0,0,2
Cinder Pants,7,45.0,25.0,0,1,2
Cinder Pants,8,40.0,25.0,0,2,2
Cinder Pants,9,35.0,25.0,0,2,2
Cinder Pants,10,30.0,25.0,1,2,4
Cinder Pants,11,25.0,25.0,1,2,7
Cinder Pants,12,20.0,25.0,1,2,11
Cinder Pants,13,15.0,25.0,1,2,18
Cinder Pants,14,5.0,25.0,1,2,28
Cinder Pants,15,1.0,25.0,1,2,47
Cinder Power Mitten,1,100.0,0.0,0,0,0
Cinder Power Mitten,2,100.0,0.0,0,0,0
Cinder Power Mitten,3,100.0,0.0,0,0,0
Cinder Power Mitten,4,100.0,0.0,0,0,0
Cinder Power Mitten,5,100.0,0.0,0,0,0
Cinder Power Mitten,6,100.0,0.0,0,0,0
Cinder Power Mitten,7,45.0,25.0,0,1,0
Cinder Power Mitten,8,40.0,25.0,0,2,0
Cinder Power Mitten,9,35.0,25.0,0,2,1
Cinder Power Mitten,10,30.0,25.0,1,2,1
Cinder Power Mitten,11,25.0,25.0,1,2,2
Cinder Power Mitten,12,20.0,25.0,1,2,4
Cinder Power Mitten,13,15.0,25.0,1,2,6
Cinder Power Mitten,14,5.0,25.0,1,2,10
Cinder Power Mitten,15,1.0,25.0,1,2,17
Cinder Quiver,1,100.0,0.0,0,0,1
Cinder Quiver,2,100.0,0.0,0,0,2
Cinder Quiver,3,100.0,0.0,0,0,2
Cinder Quiver,4,100.0,0.0,0,0,3
Cinder Quiver,5,100.0,0.0,0,0,3
Cinder Quiver,6,100.0,0.0,0,0,3
Cinder Quiver,7,45.0,25.0,0,1,4
Cinder Quiver,8,40.0,25.0,0,2,4
Cinder Quiver,9,35.0,25.0,0,2,5
Cinder Quiver,10,30.0,25.0,1,2,8
Cinder Quiver,11,25.0,25.0,1,2,13
Cinder Quiver,12,20.0,25.0,1,2,20
Cinder Quiver,13,15.0,25.0,1,2,34
Cinder Quiver,14,5.0,25.0,1,2,51
Cinder Quiver,15,1.0,25.0,1,2,85
Cinder Rakki,1,100.0,0.0,0,0,0
Cinder Rakki,2,100.0,0.0,0,0,0
Cinder Rakki,3,100.0,0.0,0,0,0
Cinder Rakki,4,100.0,0.0,0,0,0
Cinder Rakki,5,100.0,0.0,0,0,0
Cinder Rakki,6,100.0,0.0,0,0,0
Cinder Rakki,7,45.0,25.0,0,1,0
Cinder Rakki,8,40.0,25.0,0,2,0
Cinder Rakki,9,35.0,25.0,0,2,1
Cinder Rakki,10,30.0,25.0,1,2,1
Cinder Rakki,11,25.0,25.0,1,2,2
Cinder Rakki,12,20.0,25.0,1,2,4
Cinder Rakki,13,15.0,25.0,1,2,6
Cinder Rakki,14,5.0,25.0,1,2,10
Cinder Rakki,15,1.0,25.0,1,2,17
Cinder Robe,1,100.0,0.0,0,0,1
Cinder Robe,2,100.0,0.0,0,0,1
Cinder Robe,3,100.0,0.0,0,0,1
Cinder Robe,4,100.0,0.0,0,0,2
Cinder Robe,5,100.0,0.0,0,0,2
Cinder Robe,6,100.0,0.0,0,0,2
Cinder Robe,7,45.0,25.0,0,1,3
Cinder Robe,8,40.0,25.0,0,2,3
Cinder Robe,9,35.0,25.0,0,2,3
Cinder Robe,10,30.0,25.0,1,2,6
Cinder Robe,11,25.0,25.0,1,2,9
Cinder Robe,12,20.0,25.0,1,2,14
Cinder Robe,13,15.0,25.0,1,2,24
Cinder Robe,14,5.0,25.0,1,2,36
Cinder Robe,15,1.0,25.0,1,2,60
Cinder Round Shoes,1,100.0,0.0,0,0,0
Cinder Round Shoes,2,100.0,0.0,0,0,0
Cinder Round Shoes,3,100.0,0.0,0,0,0
Cinder Round Shoes,4,100.0,0.0,0,0,0
Cinder Round Shoes,5,100.0,0.0,0,0,0
Cinder Round Shoes,6,100.0,0.0,0,0,0
Cinder Round Shoes,7,45.0,25.0,0,1,0
Cinder Round Shoes,8,40.0,25.0,0,2,0
Cinder Round Shoes,9,35.0,25.0,0,2,1
Cinder Round Shoes,10,30.0,25.0,1,2,1
Cinder Round Shoes,11,25.0,25.0,1,2,2
Cinder Round Shoes,12,20.0,25.0,1,2,4
Cinder Round Shoes,13,15.0,25.0,1,2,6
Cinder Round Shoes,14,5.0,25.0,1,2,10
Cinder Round Shoes,15,1.0,25.0,1,2,17
Cinder Salwar,1,100.0,0.0,0,0,0
Cinder Salwar,2,100.0,0.0,0,0,1
Cinder Salwar,3,100.0,0.0,0,0,1
Cinder Salwar,4,100.0,0.0,0,0,1
Cinder Salwar,5,100.0,0.0,0,0,1
Cinder Salwar,6,100.0,0.0,0,0,2
Cinder Salwar,7,45.0,25.0,0,1,2
Cinder Salwar,8,40.0,25.0,0,2,2
Cinder Salwar,9,35.0,25.0,0,2,2
Cinder Salwar,10,30.0,25.0,1,2,4
Cinder Salwar,11,25.0,25.0,1,2,7
Cinder Salwar,12,20.0,25.0,1,2,11
Cinder Salwar,13,15.0,25.0,1,2,18
Cinder Salwar,14,5.0,25.0,1,2,28
Cinder Salwar,15,1.0,25.0,1,2,47
Cinder Sandals,1,100.0,0.0,0,0,0
Cinder Sandals,2,100.0,0.0,0,0,0
Cinder Sandals,3,100.0,0.0,0,0,0
Cinder Sandals,4,100.0,0.0,0,0,0
Cinder Sandals,5,100.0,0.0,0,0,0
Cinder Sandals,6,100.0,0.0,0,0,0
Cinder Sandals,7,45.0,25.0,0,1,0
Cinder Sandals,8,40.0,25.0,0,2,0
Cinder Sandals,9,35.0,25.0,0,2,1
Cinder Sandals,10,30.0,25.0,1,2,1
Cinder Sandals,11,25.0,25.0,1,2,2
Cinder Sandals,12,20.0,25.0,1,2,4
Cinder Sandals,13,15.0,25.0,1,2,6
Cinder Sandals,14,5.0,25.0,1,2,10
Cinder Sandals,15,1.0,25.0,1,2,17
Cinder Scimitar,1,100.0,0.0,0,0,3
Cinder Scimitar,2,100.0,0.0,0,0,4
Cinder Scimitar,3,100.0,0.0,0,0,5
Cinder Scimitar,4,100.0,0.0,0,0,6
Cinder Scimitar,5,100.0,0.0,0,0,6
Cinder Scimitar,6,100.0,0.0,0,0,7
Cinder Scimitar,7,45.0,25.0,0,1,8
Cinder Scimitar,8,40.0,25.0,0,2,9
Cinder Scimitar,9,35.0,25.0,0,2,10
Cinder Scimitar,10,30.0,25.0,1,2,17
Cinder Scimitar,11,25.0,25.0,1,2,27
Cinder Scimitar,12,20.0,25.0,1,2,41
Cinder Scimitar,13,15.0,25.0,1,2,68
Cinder Scimitar,14,5.0,25.0,1,2,102
Cinder Scimitar,15,1.0,25.0,1,2,171
Cinder Shield,1,100.0,0.0,0,0,1
Cinder Shield,2,100.0,0.0,0,0,2
Cinder Shield,3,100.0,0.0,0,0,2
Cinder Shield,4,100.0,0.0,0,0,3
Cinder Shield,5,100.0,0.0,0,0,3
Cinder Shield,6,100.0,0.0,0,0,3
Cinder Shield,7,45.0,25.0,0,1,4
Cinder Shield,8,40.0,25.0,0,2,4
Cinder Shield,9,35.0,25.0,0,2,5
Cinder Shield,10,30.0,25.0,1,2,8
Cinder Shield,11,25.0,25.0,1,2,13
Cinder Shield,12,20.0,25.0,1,2,20
Cinder Shield,13,15.0,25.0,1,2,34
Cinder Shield,14,5.0,25.0,1,2,51
Cinder Shield,15,1.0,25.0,1,2,85
Cinder Shirt,1,100.0,0.0,0,0,1
Cinder Shirt,2,100.0,0.0,0,0,1
Cinder Shirt,3,100.0,0.0,0,0,1
Cinder Shirt,4,100.0,0.0,0,0,2
Cinder Shirt,5,100.0,0.0,0,0,2
Cinder Shirt,6,100.0,0.0,0,0,2
Cinder Shirt,7,45.0,25.0,0,1,3
Cinder Shirt,8,40.0,25.0,0,2,3
Cinder Shirt,9,35.0,25.0,0,2,3
Cinder Shirt,10,30.0,25.0,1,2,6
Cinder Shirt,11,25.0,25.0,1,2,9
Cinder Shirt,12,20.0,25.0,1,2,14
Cinder Shirt,13,15.0,25.0,1,2,24
Cinder Shirt,14,5.0,25.0,1,2,36
Cinder Shirt,15,1.0,25.0,1,2,60
Cinder Shoes,1,100.0,0.0,0,0,0
Cinder Shoes,2,100.0,0.0,0,0,0
Cinder Shoes,3,100.0,0.0,0,0,0
Cinder Shoes,4,100.0,0.0,0,0,0
Cinder Shoes,5,100.0,0.0,0,0,0
Cinder Shoes,6,100.0,0.0,0,0,0
Cinder Shoes,7,45.0,25.0,0,1,0
Cinder Shoes,8,40.0,25.0,0,2,0
Cinder Shoes,9,35.0,25.0,0,2,1
Cinder Shoes,10,30.0,25.0,1,2,1
Cinder Shoes,11,25.0,25.0,1,2,2
Cinder Shoes,12,20.0,25.0,1,2,4
Cinder Shoes,13,15.0,25.0,1,2,6
Cinder Shoes,14,5.0,25.0,1,2,10
Cinder Shoes,15,1.0,25.0,1,2,17
Cinder Shortbow,1,100.0,0.0,0,0,3
Cinder Shortbow,2,100.0,0.0,0,0,4
Cinder Shortbow,3,100.0,0.0,0,0,5
Cinder Shortbow,4,100.0,0.0,0,0,6
Cinder Shortbow,5,100.0,0.0,0,0,6
Cinder Shortbow,6,100.0,0.0,0,0,7
Cinder Shortbow,7,45.0,25.0,0,1,8
Cinder Shortbow,8,40.0,25.0,0,2,9
Cinder Shortbow,9,35.0,25.0,0,2,10
Cinder Shortbow,10,30.0,25.0,1,2,17
Cinder Shortbow,11,25.0,25.0,1,2,27
Cinder Shortbow,12,20.0,25.0,1,2,41
Cinder Shortbow,13,15.0,25.0,1,2,68
Cinder Shortbow,14,5.0,25.0,1,2,102
Cinder Shortbow,15,1.0,25.0,1,2,171
Cinder Slacks,1,100.0,0.0,0,0,0
Cinder Slacks,2,100.0,0.0,0,0,1
Cinder Slacks,3,100.0,0.0,0,0,1
Cinder Slacks,4,100.0,0.0,0,0,1
Cinder Slacks,5,100.0,0.0,0,0,1
Cinder Slacks,6,100.0,0.0,0,0,2
Cinder Slacks,7,45.0,25.0,0,1,2
Cinder Slacks,8,40.0,25.0,0,2,2
Cinder Slacks,9,35.0,25.0,0,2,2
Cinder Slacks,10,30.0,25.0,1,2,4
Cinder Slacks,11,25.0,25.0,1,2,7
Cinder Slacks,12,20.0,25.0,1,2,11
Cinder Slacks,13,15.0,25.0,1,2,18
Cinder Slacks,14,5.0,25.0,1,2,28
Cinder Slacks,15,1.0,25.0,1,2,47
Cinder Spear,1,100.0,0.0,0,0,3
Cinder Spear,2,100.0,0.0,0,0,4
Cinder Spear,3,100.0,0.0,0,0,5
Cinder Spear,4,100.0,0.0,0,0,6
Cinder Spear,5,100.0,0.0,0,0,6
Cinder Spear,6,100.0,0.0,0,0,7
Cinder Spear,7,45.0,25.0,0,1,8
Cinder Spear,8,40.0,25.0,0,2,9
Cinder Spear,9,35.0,25.0,0,2,10
Cinder Spear,10,30.0,25.0,1,2,17
Cinder Spear,11,25.0,25.0,1,2,27
Cinder Spear,12,20.0,25.0,1,2,41
Cinder Spear,13,15.0,25.0,1,2,68
Cinder Spear,14,5.0,25.0,1,2,102
Cinder Spear,15,1.0,25.0,1,2,171
Cinder Spellbook,1,100.0,0.0,0,0,3
Cinder Spellbook,2,100.0,0.0,0,0,4
Cinder Spellbook,3,100.0,0.0,0,0,5
Cinder Spellbook,4,100.0,0.0,0,0,6
Cinder Spellbook,5,100.0,0.0,0,0,6
Cinder Spellbook,6,100.0,0.0,0,0,7
Cinder Spellbook,7,45.0,25.0,0,1,8
Cinder Spellbook,8,40.0,25.0,0,2,9
Cinder Spellbook,9,35.0,25.0,0,2,10
Cinder Spellbook,10,30.0,25.0,1,2,17
Cinder Spellbook,11,25.0,25.0,1,2,27
Cinder Spellbook,12,20.0,25.0,1,2,41
Cinder Spellbook,13,15.0,25.0,1,2,68
Cinder Spellbook,14,5.0,25.0,1,2,102
Cinder Spellbook,15,1.0,25.0,1,2,171
Cinder Staff,1,100.0,0.0,0,0,1
Cinder Staff,2,100.0,0.0,0,0,2
Cinder Staff,3,100.0,0.0,0,0,2
Cinder Staff,4,100.0,0.0,0,0,3
Cinder Staff,5,100.0,0.0,0,0,3
Cinder Staff,6,100.0,0.0,0,0,3
Cinder Staff,7,45.0,25.0,0,1,4
Cinder Staff,8,40.0,25.0,0,2,4
Cinder Staff,9,35.0,25.0,0,2,5
Cinder Staff,10,30.0,25.0,1,2,8
Cinder Staff,11,25.0,25.0,1,2,13
Cinder Staff,12,20.0,25.0,1,2,20
Cinder Staff,13,15.0,25.0,1,2,34
Cinder Staff,14,5.0,25.0,1,2,51
Cinder Staff,15,1.0,25.0,1,2,85
Cinder Sword,1,100.0,0.0,0,0,3
Cinder Sword,2,100.0,0.0,0,0,4
Cinder Sword,3,100.0,0.0,0,0,5
Cinder Sword,4,100.0,0.0,0,0,6
Cinder Sword,5,100.0,0.0,0,0,6
Cinder Sword,6,100.0,0.0,0,0,7
Cinder Sword,7,45.0,25.0,0,1,8
Cinder Sword,8,40.0,25.0,0,2,9
Cinder Sword,9,35.0,25.0,0,2,10
Cinder Sword,10,30.0,25.0,1,2,17
Cinder Sword,11,25.0,25.0,1,2,27
Cinder Sword,12,20.0,25.0,1,2,41
Cinder Sword,13,15.0,25.0,1,2,68
Cinder Sword,14,5.0,25.0,1,2,102
Cinder Sword,15,1.0,25.0,1,2,171
Cinder Tiara,1,100.0,0.0,0,0,0
Cinder Tiara,2,100.0,0.0,0,0,0
Cinder Tiara,3,100.0,0.0,0,0,0
Cinder Tiara,4,100.0,0.0,0,0,1
Cinder Tiara,5,100.0,0.0,0,0,1
Cinder Tiara,6,100.0,0.0,0,0,1
Cinder Tiara,7,45.0,25.0,0,1,1
Cinder Tiara,8,40.0,25.0,0,2,1
Cinder Tiara,9,35.0,25.0,0,2,1
Cinder Tiara,10,30.0,25.0,1,2,3
Cinder Tiara,11,25.0,25.0,1,2,4
Cinder Tiara,12,20.0,25.0,1,2,7
Cinder Tiara,13,15.0,25.0,1,2,12
Cinder Tiara,14,5.0,25.0,1,2,18
Cinder Tiara,15,1.0,25.0,1,2,30
Cinder Tights,1,100.0,0.0,0,0,0
Cinder Tights,2,100.0,0.0,0,0,1
Cinder Tights,3,100.0,0.0,0,0,1
Cinder Tights,4,100.0,0.0,0,0,1
Cinder Tights,5,100.0,0.0,0,0,1
Cinder Tights,6,100.0,0.0,0,0,2
Cinder Tights,7,45.0,25.0,0,1,2
Cinder Tights,8,40.0,25.0,0,2,2
Cinder Tights,9,35.0,25.0,0,2,2
Cinder Tights,10,30.0,25.0,1,2,4
Cinder Tights,11,25.0,25.0,1,2,7
Cinder Tights,12,20.0,25.0,1,2,11
Cinder Tights,13,15.0,25.0,1,2,18
Cinder Tights,14,5.0,25.0,1,2,28
Cinder Tights,15,1.0,25.0,1,2,47
Cinder Trousers,1,100.0,0.0,0,0,0
Cinder Trousers,2,100.0,0.0,0,0,1
Cinder Trousers,3,100.0,0.0,0,0,1
Cinder Trousers,4,100.0,0.0,0,0,1
Cinder Trousers,5,100.0,0.0,0,0,1
Cinder Trousers,6,100.0,0.0,0,0,2
Cinder Trousers,7,45.0,25.0,0,1,2
Cinder Trousers,8,40.0,25.0,0,2,2
Cinder Trousers,9,35.0,25.0,0,2,2
Cinder Trousers,10,30.0,25.0,1,2,4
Cinder Trousers,11,25.0,25.0,1,2,7
Cinder Trousers,12,20.0,25.0,1,2,11
Cinder Trousers,13,15.0,25.0,1,2,18
Cinder Trousers,14,5.0,25.0,1,2,28
Cinder Trousers,15,1.0,25.0,1,2,47
Cinder Tunic,1,100.0,0.0,0,0,1
Cinder Tunic,2,100.0,0.0,0,0,1
Cinder Tunic,3,100.0,0.0,0,0,1
Cinder Tunic,4,100.0,0.0,0,0,2
Cinder Tunic,5,100.0,0.0,0,0,2
Cinder Tunic,6,100.0,0.0,0,0,2
Cinder Tunic,7,45.0,25.0,0,1,3
Cinder Tunic,8,40.0,25.0,0,2,3
Cinder Tunic,9,35.0,25.0,0,2,3
Cinder Tunic,10,30.0,25.0,1,2,6
Cinder Tunic,11,25.0,25.0,1,2,9
Cinder Tunic,12,20.0,25.0,1,2,14
Cinder Tunic,13,15.0,25.0,1,2,24
Cinder Tunic,14,5.0,25.0,1,2,36
Cinder Tunic,15,1.0,25.0,1,2,60
Cinder Vest,1,100.0,0.0,0,0,1
Cinder Vest,2,100.0,0.0,0,0,1
Cinder Vest,3,100.0,0.0,0,0,1
Cinder Vest,4,100.0,0.0,0,0,2
Cinder Vest,5,100.0,0.0,0,0,2
Cinder Vest,6,100.0,0.0,0,0,2
Cinder Vest,7,45.0,25.0,0,1,3
Cinder Vest,8,40.0,25.0,0,2,3
Cinder Vest,9,35.0,25.0,0,2,3
Cinder Vest,10,30.0,25.0,1,2,6
Cinder Vest,11,25.0,25.0,1,2,9
Cinder Vest,12,20.0,25.0,1,2,14
Cinder Vest,13,15.0,25.0,1,2,24
Cinder Vest,14,5.0,25.0,1,2,36
Cinder Vest,15,1.0,25.0,1,2,60
Cinder Voodoo Doll,1,100.0,0.0,0,0,3
Cinder Voodoo Doll,2,100.0,0.0,0,0,4
Cinder Voodoo Doll,3,100.0,0.0,0,0,5
Cinder Voodoo Doll,4,100.0,0.0,0,0,6
Cinder Voodoo Doll,5,100.0,0.0,0,0,6
Cinder Voodoo Doll,6,100.0,0.0,0,0,7
Cinder Voodoo Doll,7,45.0,25.0,0,1,8
Cinder Voodoo Doll,8,40.0,25.0,0,2,9
Cinder Voodoo Doll,9,35.0,25.0,0,2,10
Cinder Voodoo Doll,10,30.0,25.0,1,2,17
Cinder Voodoo Doll,11,25.0,25.0,1,2,27
Cinder Voodoo Doll,12,20.0,25.0,1,2,41
Cinder Voodoo Doll,13,15.0,25.0,1,2,68
Cinder Voodoo Doll,14,5.0,25.0,1,2,102
Cinder Voodoo Doll,15,1.0,25.0,1,2,171
Cinder Wand,1,100.0,0.0,0,0,3
Cinder Wand,2,100.0,0.0,0,0,4
Cinder Wand,3,100.0,0.0,0,0,5
Cinder Wand,4,100.0,0.0,0,0,6
Cinder Wand,5,100.0,0.0,0,0,6
Cinder Wand,6,100.0,0.0,0,0,7
Cinder Wand,7,45.0,25.0,0,1,8
Cinder Wand,8,40.0,25.0,0,2,9
Cinder Wand,9,35.0,25.0,0,2,10
Cinder Wand,10,30.0,25.0,1,2,17
Cinder Wand,11,25.0,25.0,1,2,27
Cinder Wand,12,20.0,25.0,1,2,41
Cinder Wand,13,15.0,25.0,1,2,68
Cinder Wand,14,5.0,25.0,1,2,102
Cinder Wand,15,1.0,25.0,1,2,171
Cinder Wrist Guards,1,100.0,0.0,0,0,0
Cinder Wrist Guards,2,100.0,0.0,0,0,0
Cinder Wrist Guards,3,100.0,0.0,0,0,0
Cinder Wrist Guards,4,100.0,0.0,0,0,0
Cinder Wrist Guards,5,100.0,0.0,0,0,0
Cinder Wrist Guards,6,100.0,0.0,0,0,0
Cinder Wrist Guards,7,45.0,25.0,0,1,0
Cinder Wrist Guards,8,40.0,25.0,0,2,0
Cinder Wrist Guards,9,35.0,25.0,0,2,1
Cinder Wrist Guards,10,30.0,25.0,1,2,1
Cinder Wrist Guards,11,25.0,25.0,1,2,2
Cinder Wrist Guards,12,20.0,25.0,1,2,4
Cinder Wrist Guards,13,15.0,25.0,1,2,6
Cinder Wrist Guards,14,5.0,25.0,1,2,10
Cinder Wrist Guards,15,1.0,25.0,1,2,17
Dangerous desire's Arm Blade,1,100.0,0.0,0,0,0
Dangerous desire's Arm Blade,2,100.0,0.0,0,0,1
Dangerous desire's Arm Blade,3,100.0,0.0,0,0,1
Dangerous desire's Arm Blade,4,100.0,0.0,0,0,1
Dangerous desire's Arm Blade,5,100.0,0.0,0,0,1
Dangerous desire's Arm Blade,6,100.0,0.0,0,0,1
Dangerous desire's Arm Blade,7,45.0,25.0,0,1,2
Dangerous desire's Arm Blade,8,40.0,25.0,0,2,2
Dangerous desire's Arm Blade,9,35.0,25.0,0,2,2
Dangerous desire's Arm Blade,10,30.0,25.0,1,2,4
Dangerous desire's Arm Blade,11,25.0,25.0,1,2,6
Dangerous desire's Arm Blade,12,20.0,25.0,1,2,10
Dangerous desire's Arm Blade,13,15.0,25.0,1,2,17
Dangerous desire's Arm Blade,14,5.0,25.0,1,2,25
Dangerous desire's Arm Blade,15,1.0,25.0,1,2,43
Dangerous desire's Armour,1,100.0,0.0,0,0,0
Dangerous desire's Armour,2,100.0,0.0,0,0,0
Dangerous desire's Armour,3,100.0,0.0,0,0,0
Dangerous desire's Armour,4,100.0,0.0,0,0,1
Dangerous desire's Armour,5,100.0,0.0,0,0,1
Dangerous desire's Armour,6,100.0,0.0,0,0,1
Dangerous desire's Armour,7,45.0,25.0,0,1,1
Dangerous desire's Armour,8,40.0,25.0,0,2,1
Dangerous desire's Armour,9,35.0,25.0,0,2,1
Dangerous desire's Armour,10,30.0,25.0,1,2,3
Dangerous desire's Armour,11,25.0,25.0,1,2,4
Dangerous desire's Armour,12,20.0,25.0,1,2,7
Dangerous desire's Armour,13,15.0,25.0,1,2,12
Dangerous desire's Armour,14,5.0,25.0,1,2,18
Dangerous desire's Armour,15,1.0,25.0,1,2,30
Dangerous desire's Axe,1,100.0,0.0,0,0,1
Dangerous desire's Axe,2,100.0,0.0,0,0,2
Dangerous desire's Axe,3,100.0,0.0,0,0,2
Dangerous desire's Axe,4,100.0,0.0,0,0,3
Dangerous desire's Axe,5,100.0,0.0,0,0,3
Dangerous desire's Axe,6,100.0,0.0,0,0,3
Dangerous desire's Axe,7,45.0,25.0,0,1,4
Dangerous desire's Axe,8,40.0,25.0,0,2,4
Dangerous desire's Axe,9,35.0,25.0,0,2,5
Dangerous desire's Axe,10,30.0,25.0,1,2,8
Dangerous desire's Axe,11,25.0,25.0,1,2,13
Dangerous desire's Axe,12,20.0,25.0,1,2,20
Dangerous desire's Axe,13,15.0,25.0,1,2,34
Dangerous desire's Axe,14,5.0,25.0,1,2,51
Dangerous desire's Axe,15,1.0,25.0,1,2,86
Dangerous desire's Beret,1,100.0,0.0,0,0,0
Dangerous desire's Beret,2,100.0,0.0,0,0,0
Dangerous desire's Beret,3,100.0,0.0,0,0,0
Dangerous desire's Beret,4,100.0,0.0,0,0,0
Dangerous desire's Beret,5,100.0,0.0,0,0,0
Dangerous desire's Beret,6,100.0,0.0,0,0,0
Dangerous desire's Beret,7,45.0,25.0,0,1,0
Dangerous desire's Beret,8,40.0,25.0,0,2,0
Dangerous desire's Beret,9,35.0,25.0,0,2,0
Dangerous desire's Beret,10,30.0,25.0,1,2,1
Dangerous desire's Beret,11,25.0,25.0,1,2,2
Dangerous desire's Beret,12,20.0,25.0,1,2,3
Dangerous desire's Beret,13,15.0,25.0,1,2,6
Dangerous desire's Beret,14,5.0,25.0,1,2,9
Dangerous desire's Beret,15,1.0,25.0,1,2,15
Dangerous desire's Blouse,1,100.0,0.0,0,0,0
Dangerous desire's Blouse,2,100.0,0.0,0,0,0
Dangerous desire's Blouse,3,100.0,0.0,0,0,0
Dangerous desire's Blouse,4,100.0,0.0,0,0,1
Dangerous desire's Blouse,5,100.0,0.0,0,0,1
Dangerous desire's Blouse,6,100.0,0.0,0,0,1
Dangerous desire's Blouse,7,45.0,25.0,0,1,1
Dangerous desire's Blouse,8,40.0,25.0,0,2,1
Dangerous desire's Blouse,9,35.0,25.0,0,2,1
Dangerous desire's Blouse,10,30.0,25.0,1,2,3
Dangerous desire's Blouse,11,25.0,25.0,1,2,4
